banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
CIH Bank,CIH Bank,Oujda,"Rue Amina Al Berhilia، Bd. Mohamed V, Oujda 60000",0.0,Neutre,prestation 0 atm ne fonctionne pas 70 du temps cih est une super banque je ne parle que de cette agence,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"N2 Av My El Hassan Residence Essalama 130, Oujda 60000",0.0,Neutre,mon service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Fès,"225C+HC3 Narjiss, Rte de Sefrou, Fes 30050",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Fès,"225C+HC3 Narjiss, Rte de Sefrou, Fes 30050",0.0,Negatif,vous accédez à l'application cih bank 18 et vous ne voulez pas vous soucier de quelqu'un qui l'a vue alors qu'elle n'était pas là,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Fès,"225C+HC3 Narjiss, Rte de Sefrou, Fes 30050",0.0,Negatif,mauvaise service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"N2 Av My El Hassan Residence Essalama 130, Oujda 60000",0.0,Neutre,il n y a plus de contrôle il vous disent que le caissier est parti pour déjeuner et le remplaçant,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Positif,le pire service client de tous les temps très horrible de la part de tous les travailleurs l un des caissiers a été extrêmement grossier avec moi et a commencé à me crier dessus simplement parce que je n avais pas entendu mon tour dans les premières secondes elle a encore une fois été extrêmement impolie elle a dit des choses grossières comme pourquoi tu es lent et qu'elle ne semble pas satisfaite de son travail attention c'était le début du quart de travail donc cela s'est produit vers 9h45 du matin donc il n'y avait aucun stress sur elle pour justifier son comportement désagréable je suis extrêmement déçu par cela et je me demande si je pense que mon argent n'est pas en sécurité et me traite comme s'ils me donnaient de l'argent et non comme si j'utilisais réellement leurs services si bientôt aucune mesure n'est prise face à cette situation j'envisagerai de changer de banque pour toujours de plus les employés n essayaient pas de m aider et me forçaient à m occuper d elle même si j étais très mal à l aise à cause de son comportement à mon égard,Services bancaires,30/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Casablanca,"GCJ7+G8P, Bd Tah, Casablanca",0.0,Neutre,il n'y a rien à voir avec getty awal doz nahar 0,Services bancaires,30/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"Av.Mohammedia Residence Essaada Gh7,im 40, Agadir 80000",0.0,Neutre,un service et un traitement de haut niveau,Service client,30/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Lotissement Mounia، Lot 281 Av. Casablanca, Tetouan 93000",0.0,Neutre,service épouvantable,Service client,30/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Negatif,mauvaise service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Positif,bonne service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Negatif,les instructions n'étaient pas claires à la fin j'ai juste montré le montant d'argent que je voulais retirer et je n'ai rien fait peut être n a t il pas accepté ma carte visa malheureusement cela s'est avéré être un guichet automatique inutile,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Positif,j'utilise cette banque depuis un moment car elle est 100 jeune et offre un excellent service,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Negatif,service très nul personnels incompétents toujours problème de réseau et la queue trop longue,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Negatif,cest nul surtout le service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Neutre,j'ai mon compte sur cih le seul petit bémol est le nombre insuffisant de guichets perso je n'en connais que 5 dans la ville,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Negatif,service nul,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Neutre,cette agence ne respecte jamais l'horaire de travail pratiqué dans toutes les agences cih ils se permettent de fermer carrément l'agence pendant 2 heures pour déjeuner,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Negatif,service clientele nul temps d'attente de 12 min,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Neutre,le chef d'agence est d'un niveau très bas,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Negatif,pas de réseau toujours mauvaise agence nous sommes en 2022 et cette banque n'a pas de réseau c'est totalement une blague ils utilisent ça pour ne pas fonctionner,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Negatif,l'une des agances les plus nulles dans tout le maroc le temps d'attente est insupportable c'est vraiment honteux d'attendre 1h30 pour récupérer une carte qui n'est pas disponible et ceci pour deux fois,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Positif,toujours à l agence le système ne marche pas je délaisse ce que j ai d important à faire au final soit un banquier n est pas là ou bien ce fameux système ou je sais pas ne marche pas service très très nul j envisage de changer la banque,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Negatif,nul services la satisfaction du client n'ai pas a leur intérêt,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Negatif,service nul temps d'attente trooooop long a fuir,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Positif,je recommande pratique et rapide votre banque dans votre poche,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Positif,des conseils très professionnelles,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Positif,merci à tout le respect que je dois aux quelques bonnes personnes qui travaillent là bas mais c'est le pire service client que j'ai jamais vu de ma vie une telle impolitesse une attitude insouciante de la part du service client essayez d abord d améliorer le service client plutôt que d attirer de nouveaux clients,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Neutre,le pire service que j'ai jamais vu,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Negatif,très mauvais service client,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Negatif,accueillir nous sommes désolés de n'avoir pas pu répondre à vos attentes nous vous invitons à nous contacter au 4747 ou à reclamations clients cihbank ma nous ferons de notre mieux pour vous offrir un meilleur service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Positif,bonjour cih bank nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Negatif,temps d attente trop trop trop long si vous avez toujours l habitude de recevoir plusieurs clients autant embaucher pousieurs caissiers,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Negatif,service nul la satisfaction du client n'est pas au centre d'intérêt de l'agence on impose l'ouverture de compte en ligne alors que le système n'est pas opérationnel à 100 3 semaines et le compte n'a pas encore été ouvert,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Negatif,mauvais service la queue et très longue le personnel non serviable on a passé trop de temps sans aucun résultat,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Positif,insatisfaite de votre service en l'occurrence moins de flexibilité des attentes insupportables et des employés incompétents désolée d'en arriver à ce point loin d'être exigeante ou râleuse mais c'est juste un mécontentement mes salutations,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Neutre,accueil désobligeant refuse de donner des renseignements simple comme le numéro de téléphone de l'agence les gens attendent dehors sous le soleil une étoile c'est beaucoup,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Neutre,vraiment dégueu cette banque et partout c'est comme ça dans kénitra toujours une longue file de clients qui attendent devant les guichets cih banque de demain ha ha ha mrd banque d'hier plutot je ferme prochainement mon compte que j'utilise plus d'ailleurs,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Negatif,il est décevant de constater que le service de récupération de carte à la banque cih est problématique avec un responsable introuvable de plus la fréquente inaccessibilité de la connexion et les dysfonctionnements du système sont des,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Negatif,longue file d'attente,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Positif,longue file d'attente traitement lent et expérience ennuyeuse le personnel est sympathique et se porte bien mais le service doit être amélioré personnellement j'ai perdu 40 minutes hier en vain et j'écris cette critique en attendant plus de 50 minutes edit je ne suis pas venu dans cette agence depuis plus d'un an je suis arrivé aujourd'hui et c'est le bordel une longue file d'attente sous la pluie un traitement lent un agent de sécurité très épouvantable et il est probablement le pire pour gérer les clients malheureusement ce fut une expérience terrible avec cette banque leurs services en ligne sont bons mais leurs bureaux manquent de professionnalisme et de créativité c'est comme si nous devions attendre de la nourriture pendant une crise je suis désolé mais je n'attendrai pas sous la pluie avec 26 autres personnes juste pour mettre un peu d'argent sur mon compte bancaire c'est vraiment absurde,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Negatif,transaction pas de relation et l'un d'eux est agent de sécurité c'est le manager et le bruit du haz nevo est fort chez lui quant aux salariés chacun et sa pension se trouvent à leurs risques et périls car le manque d'encadrement part dans deux foyers où ils ne veulent pas aller,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
